,chron1_train,chron1_test,chron5_train,chron5_test,chron10_train,chron10_test,shuffle1_train,shuffle1_test,shuffle5_train,shuffle5_test,shuffle10_train,shuffle10_test,max_test,max_test_idx
0,0.6181844250542788,0.4652230971128609,0.8499173987724692,0.40223097112860895,0.6443673802438322,0.3864829396325459,0.8380439888087896,0.5518372703412073,0.8371390158644797,0.5695538057742782,0.8591447042419074,0.5531496062992126,0.5695538057742782,shuffle5_test
1,0.7941047879533507,0.5065963060686016,0.6434028606776203,0.35817941952506605,0.7385730410503178,0.3654353562005277,0.8215480704885122,0.5883905013192612,0.836839969241285,0.5910290237467019,0.8517793797917382,0.5910290237467019,0.5910290237467019,shuffle5_test
2,0.775965994568016,0.5780535597648596,0.6166011734941056,0.4363161332462443,0.6580152312346246,0.4056172436316133,0.8140923647056454,0.6224689745264533,0.8441563951884932,0.6159372958850424,0.8526406709929649,0.6165904637491836,0.6224689745264533,shuffle1_test
3,0.6855738855738855,0.526867627785059,0.6651566306252404,0.4698558322411534,0.6315427238261884,0.4868938401048493,0.8304360872174434,0.54521625163827,0.8410838829305295,0.5432503276539974,0.848752680889491,0.5432503276539974,0.54521625163827,shuffle1_test
4,0.6291374896656141,0.4360313315926893,0.718300598141942,0.4634464751958224,0.7896806578840838,0.4595300261096606,0.8302449202642953,0.4869451697127937,0.8404169588378737,0.4986945169712794,0.8513102860538916,0.4973890339425587,0.4986945169712794,shuffle5_test
5,0.830513338082799,0.4015645371577575,0.8309307443638316,0.4810951760104302,0.8151291343639616,0.4967405475880052,0.8324499323877489,0.484354628422425,0.8330786105652767,0.4941329856584094,0.8446714417796393,0.4869621903520209,0.4967405475880052,chron10_test
6,0.8337166558550058,0.5154639175257731,0.7609502598366741,0.5038659793814433,0.8128270464576602,0.5354381443298969,0.8278374270726088,0.5850515463917526,0.8274754443767365,0.5876288659793815,0.8498218356461501,0.5850515463917526,0.5876288659793815,shuffle5_test
7,0.7156037647426384,0.5493867010974822,0.6485810116198171,0.4964493221433183,0.8409739695578097,0.5203357004519045,0.8207857727219603,0.5803744351194319,0.839387753008402,0.5758553905745643,0.8461513096428847,0.5810200129115558,0.5810200129115558,shuffle10_test
8,0.822178897747774,0.5488431876606684,0.6014708005858448,0.4530848329048843,0.852380632446475,0.5057840616966581,0.8185275503686931,0.5861182519280206,0.8351986626709885,0.5803341902313625,0.8465587663543237,0.5751928020565553,0.5861182519280206,shuffle1_test
9,0.8152784603968506,0.5289203084832905,0.6712704918032787,0.4813624678663239,0.8253142609449502,0.5070694087403599,0.8240774570697844,0.5526992287917738,0.8348896090743366,0.5559125964010283,0.8463491650118818,0.5629820051413882,0.5629820051413882,shuffle10_test
10,0.6841147803107915,0.5155951623169955,0.8317591499409681,0.4684914067472947,0.8068040122264767,0.4831317632081477,0.7724840934711581,0.5499681731381286,0.8345442469861332,0.5506047103755569,0.8445481891988054,0.539147040101846,0.5506047103755569,shuffle5_test
11,0.7421061143721519,0.4830019243104554,0.7877654196157735,0.4708146247594612,0.6535650496926398,0.4567030147530468,0.8089511153298529,0.5157152020525978,0.8225483922572389,0.5323925593329057,0.8435531559326391,0.5150737652341244,0.5323925593329057,shuffle5_test
12,0.7392504632605983,0.4894433781190019,0.7888587502511553,0.4785668586052464,0.7002666956947695,0.4574536148432501,0.7415392163337705,0.527191298784389,0.8334857188288843,0.5431861804222649,0.8449219498690291,0.5367882277671145,0.5431861804222649,shuffle5_test
13,0.7859096420079136,0.5114942528735632,0.7481953333266771,0.4693486590038314,0.6832280671396436,0.4770114942528736,0.7443064570592428,0.5280970625798213,0.8230975951943407,0.5370370370370371,0.8317172315965533,0.5421455938697318,0.5421455938697318,shuffle10_test
14,0.8215901020446305,0.5022026431718062,0.7179619503190655,0.4764002517306482,0.7342755803955288,0.4745122718691001,0.8097929490766648,0.5380742605412209,0.829149924846008,0.5292636878539962,0.8416925424977633,0.5191944619257395,0.5380742605412209,shuffle1_test
15,0.8053284020369476,0.4993702770780856,0.7242508855189289,0.4691435768261965,0.7116530991603103,0.4817380352644836,0.8206982890527195,0.5201511335012594,0.8301050061050061,0.5302267002518891,0.834086865515437,0.5277078085642317,0.5302267002518891,shuffle5_test
16,0.6906355133276646,0.5106516290726817,0.7241338710152181,0.4943609022556391,0.7948796940564083,0.4837092731829574,0.8098993644556364,0.5338345864661654,0.8282777248790346,0.5476190476190477,0.8338347508354067,0.5532581453634086,0.5532581453634086,shuffle10_test
17,0.7097880557215759,0.5219573400250941,0.7433845132700173,0.4968632371392723,0.7136427982843501,0.4899623588456712,0.7578988905305081,0.5577164366373902,0.8198329692423686,0.5614805520702635,0.834543326739646,0.5520702634880803,0.5614805520702635,shuffle5_test
18,0.7779271985436049,0.5207286432160804,0.737482033950977,0.4899497487437186,0.7132724578898147,0.4729899497487437,0.8132727040303876,0.5596733668341709,0.8204341511738624,0.5603015075376885,0.8361620346039303,0.5489949748743719,0.5603015075376885,shuffle5_test
19,0.7297850842458833,0.4958782498414712,0.8230650304377235,0.4762206721623336,0.7484713875097988,0.4755865567533291,0.8134841670074053,0.5294863665187064,0.8222390245303064,0.5383639822447686,0.8392793051467949,0.5237793278376665,0.5383639822447686,shuffle5_test
20,0.719356738391846,0.5224071702944942,0.7464833421470122,0.5192061459667093,0.6806056761338228,0.4891165172855314,0.7383855561183877,0.5499359795134443,0.8266781001381545,0.5428937259923176,0.8368994875354744,0.5588988476312421,0.5588988476312421,shuffle10_test
21,0.8092266065388951,0.5448676565526146,0.7734318190516285,0.5067785668173015,0.6768269340203412,0.4977404777275662,0.8124037430987742,0.5616526791478373,0.8232693603013026,0.5558424790187217,0.8370738549734708,0.5603615235635894,0.5616526791478373,shuffle1_test
22,0.7640429257779174,0.5344494526722473,0.6848424259735314,0.5132002575660013,0.8179309776789392,0.5054732775273664,0.8155473038424281,0.5698647778493239,0.8239250994359784,0.5614938828074694,0.8264619246692513,0.5569864777849324,0.5698647778493239,shuffle1_test
23,0.696124987703342,0.501628664495114,0.7253906138962848,0.4931596091205212,0.7582628117123947,0.4833876221498372,0.8147810707969344,0.5296416938110751,0.8228647234819261,0.5114006514657979,0.8332862903225806,0.5211726384364821,0.5296416938110751,shuffle1_test
24,0.628207526163438,0.506578947368421,0.7251447648867344,0.4986842105263158,0.7025133826153453,0.4861842105263158,0.8096843941025208,0.5388157894736842,0.8160943240608832,0.5427631578947368,0.8320797726519586,0.5434210526315789,0.5434210526315789,shuffle10_test
25,0.7514705751878699,0.504950495049505,0.8174759651494667,0.4904290429042904,0.7180337848120529,0.4798679867986799,0.8113791299876776,0.5280528052805279,0.8233464997058576,0.5313531353135313,0.8278173523291179,0.524092409240924,0.5313531353135313,shuffle5_test
26,0.7518495929569622,0.4780327868852459,0.7507758749626084,0.4642622950819672,0.7221543586896169,0.4570491803278688,0.6594590774992493,0.4898360655737705,0.8175136301892411,0.5088524590163934,0.8268688258221438,0.4990163934426229,0.5088524590163934,shuffle5_test
27,0.7312115821547458,0.4893899204244032,0.6668652437378411,0.4761273209549072,0.7992105025261911,0.4708222811671088,0.810445265751496,0.5152519893899205,0.8190404686428266,0.493368700265252,0.8304069755894095,0.506631299734748,0.5152519893899205,shuffle1_test
28,0.6751050779639005,0.5076108537392455,0.7099603218748841,0.4923891462607545,0.7751187084520418,0.4804765056254136,0.8105361010988625,0.5393778954334878,0.8173924289171762,0.5340833884844474,0.8291121074457872,0.5367306419589676,0.5393778954334878,shuffle1_test
29,0.7459379099256668,0.5086092715231788,0.6845366727618626,0.4847682119205298,0.7273794599327403,0.4880794701986755,0.6298552599377688,0.5105960264900662,0.8208784835065688,0.5390728476821192,0.8306240012626014,0.5556291390728477,0.5556291390728477,shuffle10_test
30,0.811526629075412,0.503968253968254,0.8077545912921865,0.4914021164021164,0.7568662407765067,0.490079365079365,0.7156072788090488,0.5304232804232805,0.8021965922541221,0.5343915343915344,0.8266729583861739,0.5218253968253969,0.5343915343915344,shuffle5_test
31,0.5783490381692649,0.4628762541806021,0.6708252743122715,0.47424749163879604,0.7236119464794565,0.47424749163879604,0.8112901265646973,0.5123745819397993,0.8175924655968546,0.5030100334448161,0.8273899327938554,0.4929765886287626,0.5123745819397993,shuffle1_test
32,0.7245647902076715,0.5057316250842886,0.7531467509453954,0.4834794335805799,0.6755081999410782,0.4693189480782198,0.6771209249595417,0.5016857720836143,0.8157064721969006,0.5259608900876601,0.8267455829353336,0.5171948752528658,0.5259608900876601,shuffle5_test
33,0.7079477972655709,0.4854631507775524,0.73800852241687,0.4793779580797836,0.7863242846661775,0.4814063556457066,0.7883526650096658,0.5125084516565247,0.8198263715285669,0.5280594996619338,0.8251112777707434,0.519945909398242,0.5280594996619338,shuffle5_test
34,0.6601163731515434,0.5171948752528658,0.681696890486304,0.4949426837491571,0.7786138266454838,0.4861766689143628,0.7442290809563975,0.5360755225893459,0.7972947245315177,0.5327039784221174,0.8274388289347152,0.5387727579231288,0.5387727579231288,shuffle10_test
35,0.6964362350436888,0.4428668018931711,0.7595194369306205,0.4279918864097363,0.7404242094631341,0.4394861392832996,0.7996721424034879,0.4658553076402975,0.8147250800079556,0.4590939824205544,0.8271406431615653,0.4645030425963489,0.4658553076402975,shuffle1_test
36,0.6773765495514006,0.458950201884253,0.6552476819280586,0.4488559892328398,0.7864610559330893,0.4528936742934051,0.7532617628929525,0.4892328398384926,0.8159503670171515,0.4899057873485868,0.8268325909894592,0.5134589502018843,0.5134589502018843,shuffle10_test
37,0.7969224988899136,0.4734006734006734,0.7580946898834364,0.4478114478114478,0.6919188020994134,0.4417508417508417,0.7980889924943003,0.5097643097643098,0.8142128601109901,0.496969696969697,0.8234154709017144,0.5037037037037037,0.5097643097643098,shuffle1_test
38,0.7145825881070401,0.4608171466845278,0.8177635060590024,0.4413931681178835,0.7339482188197276,0.4581379772270596,0.7631587912649473,0.5090421969189551,0.8109844169126289,0.5043536503683858,0.8257430120342958,0.5130609511051574,0.5130609511051574,shuffle10_test
39,0.7998606958412612,0.4393732970027248,0.6885549443177245,0.4025885558583106,0.770543349054795,0.4039509536784741,0.6113904697188483,0.4250681198910082,0.8153513049235477,0.44073569482288827,0.8213635230736785,0.4366485013623978,0.44073569482288827,shuffle5_test
